Sheet,Row,Column,Cell,RawValue,Formula,CellType,Editable,Hidden,MergedRegion,Label,Purpose,DomainField,UISection,OutputTarget,Notes
DataSheet,171,B,B171,"Other Miscelleneous Expenditure","",s,true,false,B171:E171,"","","","","",""
DataSheet,171,G,G171,"Rs.","",s,true,false,,"","","","","",""
DataSheet,171,H,H171,"0.00","F171*H102",n,false,false,H171:I171,"","","","","",""
DataSheet,173,B,B173,"Rate of Interest","",s,true,false,B173:E173,"","","","","",""
DataSheet,175,B,B175,"Depreciation","",s,true,false,B175:E175,"","","","","",""
DataSheet,176,B,B176,"On Building","",s,true,false,B176:E176,"","","","","",""
DataSheet,177,B,B177,"On Machinery","",s,true,false,B177:E177,"","","","","",""
DataSheet,179,B,B179,"Pay back period","",s,true,false,B179:E179,"","","","","",""
DataSheet,179,F,F179,"5","",n,true,false,,"","","","","",""
DataSheet,180,B,B180,"Project Implementation Period","",s,true,false,B180:E180,"","","","","",""
DataSheet,180,F,F180,"2","",n,true,false,,"","","","","",""
DataSheet,180,G,G180,"12","",n,true,false,,"","","","","",""
DataSheet,182,B,B182,"INTRODUCTION","",s,true,false,B182:E182,"","","","","",""
DataSheet,200,B,B200,"ABOUT THE PROMOTER","",s,true,false,B200:G200,"","","","","",""
DataSheet,219,B,B219,"Office Address:","",s,true,false,B219:C219,"","","","","",""
DataSheet,220,B,B220,"District:","",s,true,false,B220:G220,"","","","","",""
DataSheet,221,B,B221,"Khadi & V.I. Commission","",s,true,false,B221:G221,"","","","","",""
DataSheet,222,B,B222,"0","",n,true,false,B222:G222,"","","","","",""
DataSheet,223,B,B223,"0","",n,true,false,B223:G223,"","","","","",""
DataSheet,224,B,B224,"Taluk/Block:","",s,true,false,B224:D224,"","","","","",""
DataSheet,224,E,E224,"State:","",s,true,false,,"","","","","",""
DataSheet,224,F,F224,"0","",n,true,false,F224:G224,"","","","","",""
DataSheet,227,B,B227,"Name & Signature Incharge","",s,true,false,B227:F227,"","","","","",""
DataSheet,228,C,C228,"with round seal","",s,true,false,C228:E228,"","","","","",""
DataSheet,233,B,B233,"INTRODUCTION","",s,true,false,B233:E233,"","","","","",""
DataSheet,250,B,B250,"ABOUT THE BENEFICIARY","",s,true,false,B250:G250,"","","","","",""
DPR_print,1,B,B1,"PROJECT AT A GLANCE - TOP SHEET","",s,true,false,B1:H2,"","","","","",""
DPR_print,3,A,A3,"1","",n,true,false,,"","","","","",""
DPR_print,3,B,B3,"Name of the Beneficiary","Project_Report!B9",s,false,false,B3:D3,"","","","","",""
DPR_print,3,E,E3,"0","Project_Report!G9",n,false,false,E3:I3,"","","","","",""
DPR_print,6,A,A6,"2","",n,true,false,,"","","","","",""
DPR_print,6,B,B6,"Constitution (legal Status)                                         :","Project_Report!B11",s,false,false,B6:D6,"","","","","",""
DPR_print,6,E,E6,"Individual","Project_Report!G11",s,false,false,E6:I6,"","","","","",""
DPR_print,8,A,A8,"3","",n,true,false,,"","","","","",""
DPR_print,8,B,B8,"Father's/Spouce's Name","Project_Report!B14",s,false,false,B8:D8,"","","","","",""
DPR_print,8,E,E8,"0","DataSheet!B11",n,false,false,E8:I8,"","","","","",""
DPR_print,10,A,A10,"4","",n,true,false,,"","","","","",""
DPR_print,10,B,B10," Unit  Address                        :","Project_Report!B16",s,false,false,B10:D10,"","","","","",""
DPR_print,10,E,E10,"0","Project_Report!G16",n,false,false,,"","","","","",""
DPR_print,11,E,E11,"0","Project_Report!G17",n,false,false,,"","","","","",""
DPR_print,12,E,E12,"Taluk/Block:","Project_Report!G18",s,false,false,,"","","","","",""
DPR_print,12,F,F12,"0","Project_Report!H18",n,false,false,F12:H12,"","","","","",""
DPR_print,13,E,E13,"District :","Project_Report!G19",s,false,false,,"","","","","",""
DPR_print,13,F,F13,"0","Project_Report!H19",n,false,false,,"","","","","",""
DPR_print,14,E,E14,"Pin:","Project_Report!G20",s,false,false,,"","","","","",""
DPR_print,14,F,F14,"0","Project_Report!H20",n,false,false,,"","","","","",""
DPR_print,14,G,G14,"State:","Project_Report!I20",s,false,false,,"","","","","",""
DPR_print,14,H,H14,"0","DataSheet!C18",n,false,false,,"","","","","",""
DPR_print,15,E,E15,"E-Mail                  :","Project_Report!G22",s,false,false,,"","","","","",""
DPR_print,15,F,F15,"0","DataSheet!C19",n,false,false,F15:H15,"","","","","",""
DPR_print,16,E,E16,"Mobile","",s,true,false,,"","","","","",""
DPR_print,16,F,F16,"0","DataSheet!G19",n,false,false,,"","","","","",""
DPR_print,17,A,A17,"5","",n,true,false,,"","","","","",""
DPR_print,17,B,B17,"Product and By Product","",s,true,false,B17:D17,"","","","","",""
DPR_print,17,E,E17,"","DPR_FRONT!B2",s,false,false,E17:I17,"","","","","",""
DPR_print,19,A,A19,"6","",n,true,false,,"","","","","",""
DPR_print,19,B,B19,"Cost of Project","",s,true,false,,"","","","","",""
DPR_print,19,D,D19,":","",s,true,false,,"","","","","",""
DPR_print,19,E,E19,"Rs.","",s,true,false,,"","","","","",""
DPR_print,19,F,F19,"0","H119",n,false,false,,"","","","","",""
DPR_print,20,B,B20,"Name of the project / business activity proposed :","",s,true,false,B20:D21,"","","","","",""
DPR_print,20,E,E20,"0","DataSheet!B32",n,false,false,E20:I21,"","","","","",""
DPR_print,22,A,A22,"7","",n,true,false,,"","","","","",""
DPR_print,22,B,B22,"Means of Finance                             ","",s,true,false,,"","","","","",""
DPR_print,23,B,B23,"Term Loan","",s,true,false,B23:D23,"","","","","",""
DPR_print,23,E,E23,"Rs.","",s,true,false,,"","","","","",""
DPR_print,23,F,F23,"0.0","H129",n,false,false,,"","","","","",""
DPR_print,24,B,B24,"KVIC Margin Money","",s,true,false,B24:D24,"","","","","",""
DPR_print,24,E,E24,"Rs.","",s,true,false,,"","","","","",""
DPR_print,24,F,F24,"0.00","H131",n,false,false,,"","","","","",""
DPR_print,25,B,B25,"Own Capital","",s,true,false,B25:D25,"","","","","",""
DPR_print,25,E,E25,"Rs.","",s,true,false,,"","","","","",""
DPR_print,25,F,F25,"0.00","H123",n,false,false,,"","","","","",""
DPR_print,28,A,A28,"8","",n,true,false,,"","","","","",""
DPR_print,28,B,B28,"Debt Service Coverage Ratio                 ","",s,true,false,B28:C29,"","","","","",""
DPR_print,28,D,D28,":","",s,true,false,,"","","","","",""
DPR_print,31,A,A31,"9","",n,true,false,,"","","","","",""
DPR_print,31,B,B31,"Pay Back Period","",s,true,false,,"","","","","",""
DPR_print,31,D,D31,":","",s,true,false,,"","","","","",""
DPR_print,31,F,F31,"5","DataSheet!F179",n,false,false,,"","","","","",""
DPR_print,31,G,G31,"Years","",s,true,false,,"","","","","",""
DPR_print,34,A,A34,"10","",n,true,false,,"","","","","",""
DPR_print,34,B,B34,"Project Implementation Period","",s,true,false,B34:C35,"","","","","",""
DPR_print,34,D,D34,":","",s,true,false,,"","","","","",""
DPR_print,34,F,F34,"0","DataSheet!G181",n,false,false,,"","","","","",""
DPR_print,34,G,G34,"Months","",s,true,false,,"","","","","",""
DPR_print,37,A,A37,"11","",n,true,false,,"","","","","",""
DPR_print,37,B,B37,"Break Even Point","",s,true,false,B37:C37,"","","","","",""
DPR_print,37,D,D37,":","",s,true,false,,"","","","","",""
DPR_print,40,A,A40,"12","",n,true,false,,"","","","","",""
DPR_print,40,B,B40,"Employment","",s,true,false,B40:C40,"","","","","",""
DPR_print,40,D,D40,":","",s,true,false,,"","","","","",""
DPR_print,40,F,F40,"0","Project_Report!I69",n,false,false,,"","","","","",""
DPR_print,43,A,A43,"13","",n,true,false,,"","","","","",""
DPR_print,43,B,B43,"Power Requirement","",s,true,false,B43:C43,"","","","","",""
DPR_print,43,D,D43,":","",s,true,false,,"","","","","",""
DPR_print,43,F,F43,"0","DataSheet!G154",n,false,false,,"","","","","",""
DPR_print,46,A,A46,"14","",n,true,false,,"","","","","",""
DPR_print,46,B,B46,"Major Raw materials","",s,true,false,B46:C46,"","","","","",""
DPR_print,46,D,D46,":","",s,true,false,,"","","","","",""
DPR_print,46,E,E46,",,","DataSheet!B107&"",""&DataSheet!B108&"",""&DataSheet!B109",s,false,false,E46:I46,"","","","","",""
DPR_print,48,A,A48,"15","",n,true,false,,"","","","","",""
DPR_print,48,B,B48,"Estimated Annual Sales Turnover           ","",s,true,false,B48:C49,"","","","","",""
DPR_print,48,D,D48,":","",s,true,false,,"","","","","",""
DPR_print,48,E,E48,"Rs.","",s,true,false,,"","","","","",""
DPR_print,48,F,F48,"0.00","H191",n,false,false,,"","","","","",""
DPR_print,50,A,A50,"DETAILED PROJECT REPORT","",s,true,false,A50:J50,"","","","","",""
DPR_print,51,A,A51,"1","",n,true,false,,"","","","","",""
DPR_print,51,B,B51,"INTRODUCTION                :","",s,true,false,B51:J51,"","","","","",""
DPR_print,53,B,B53,"0","DataSheet!B234",n,false,false,B53:J66,"","","","","",""
DPR_print,67,A,A67,"2","",n,true,false,,"","","","","",""
DPR_print,67,B,B67,"ABOUT THE BENEFICIARY                :","",s,true,false,B67:J67,"","","","","",""
DPR_print,69,B,B69,"0","DataSheet!B251",n,false,false,B69:J80,"","","","","",""
DPR_print,81,A,A81,"3","",n,true,false,,"","","","","",""
DPR_print,81,B,B81,"COST OF PROJECT                     ","",s,true,false,B81:E81,"","","","","",""
DPR_print,82,B,B82,"A.   Fixed Capital Investment       ","",s,true,false,B82:I82,"","","","","",""
DPR_print,83,B,B83,"a.    Land                                             :","",s,true,false,B83:E83,"","","","","",""
DPR_print,83,F,F83,"0","DataSheet!F36:G36",n,false,false,F83:G83,"","","","","",""
DPR_print,83,H,H83,"Own","",s,true,false,H83:I83,"","","","","",""
DPR_print,85,B,B85,"b.    Workshed ","",s,true,false,B85:E85,"","","","","",""
DPR_print,85,F,F85,"Area Sq.ft","",s,true,false,,"","","","","",""
DPR_print,85,G,G85,"Rate in Rs.","",s,true,false,,"","","","","",""
DPR_print,85,H,H85,"Amt. In Rs.","",s,true,false,H85:I85,"","","","","",""
DPR_print,86,B,B86,"2 Floor Building","DataSheet!B41:E41",s,false,false,B86:E86,"","","","","",""
DPR_print,86,F,F86,"0","DataSheet!F41",n,false,false,,"","","","","",""
DPR_print,86,G,G86,"0.00","DataSheet!G41",n,false,false,,"","","","","",""
DPR_print,86,H,H86,"0.00","DataSheet!H41:I41",n,false,false,H86:I86,"","","","","",""
DPR_print,87,B,B87,"0","DataSheet!B42:E42",n,false,false,B87:E87,"","","","","",""
DPR_print,87,F,F87,"0","DataSheet!F42",n,false,false,,"","","","","",""
DPR_print,87,G,G87,"0.00","DataSheet!G42",n,false,false,,"","","","","",""
DPR_print,87,H,H87,"0.00","DataSheet!H42:I42",n,false,false,H87:I87,"","","","","",""
DPR_print,88,B,B88,"0","DataSheet!B43:E43",n,false,false,B88:E88,"","","","","",""
DPR_print,88,F,F88,"0","DataSheet!F43",n,false,false,,"","","","","",""
DPR_print,88,G,G88,"0.00","DataSheet!G43",n,false,false,,"","","","","",""
DPR_print,88,H,H88,"0.00","DataSheet!H43:I43",n,false,false,H88:I88,"","","","","",""
DPR_print,89,B,B89,"0","DataSheet!B44:E44",n,false,false,B89:E89,"","","","","",""
DPR_print,89,F,F89,"0","DataSheet!F44",n,false,false,,"","","","","",""
DPR_print,89,G,G89,"0.00","DataSheet!G44",n,false,false,,"","","","","",""
DPR_print,89,H,H89,"0.00","DataSheet!H44:I44",n,false,false,H89:I89,"","","","","",""
DPR_print,90,B,B90,"0","DataSheet!B45:E45",n,false,false,B90:E90,"","","","","",""
DPR_print,90,F,F90,"0","DataSheet!F45",n,false,false,,"","","","","",""
DPR_print,90,G,G90,"0.00","DataSheet!G45",n,false,false,,"","","","","",""
DPR_print,90,H,H90,"0.00","DataSheet!H45:I45",n,false,false,H90:I90,"","","","","",""
DPR_print,91,B,B91,"0","DataSheet!B46:E46",n,false,false,B91:E91,"","","","","",""
DPR_print,91,F,F91,"0","DataSheet!F46",n,false,false,,"","","","","",""
DPR_print,91,G,G91,"0.00","DataSheet!G46",n,false,false,,"","","","","",""
DPR_print,91,H,H91,"0.00","DataSheet!H46:I46",n,false,false,H91:I91,"","","","","",""
DPR_print,92,B,B92,"0","DataSheet!B47:E47",n,false,false,B92:E92,"","","","","",""
DPR_print,92,F,F92,"0","DataSheet!F47",n,false,false,,"","","","","",""
DPR_print,92,G,G92,"0.00","DataSheet!G47",n,false,false,,"","","","","",""
DPR_print,92,H,H92,"0.00","DataSheet!H47:I47",n,false,false,H92:I92,"","","","","",""
DPR_print,93,B,B93,"       Total","",s,true,false,B93:E93,"","","","","",""
DPR_print,93,H,H93,"0.00","SUM(H86:H92)",n,false,false,H93:I93,"","","","","",""
DPR_print,94,B,B94,"#REF!","#REF!",e,false,false,B94:J94,"","","","","",""
DPR_print,95,B,B95,"C.   Machinery","",s,true,false,B95:E95,"","","","","",""
DPR_print,95,F,F95,"Qty.","",s,true,false,,"","","","","",""
DPR_print,95,G,G95,"Rate","",s,true,false,,"","","","","",""
DPR_print,95,H,H95,"Amount in Rs.","",s,true,false,H95:I95,"","","","","",""
DPR_print,96,B,B96,"CNC","DataSheet!B54:E54",s,false,false,B96:E96,"","","","","",""
DPR_print,96,F,F96,"0","DataSheet!F54",n,false,false,,"","","","","",""
DPR_print,96,G,G96,"0.00","DataSheet!G54",n,false,false,,"","","","","",""
DPR_print,96,H,H96,"0.00","DataSheet!H54:I54",n,false,false,H96:I96,"","","","","",""
DPR_print,97,B,B97,"0","DataSheet!B55:E55",n,false,false,B97:E97,"","","","","",""
DPR_print,97,F,F97,"0","DataSheet!F55",n,false,false,,"","","","","",""
DPR_print,97,G,G97,"0.00","DataSheet!G55",n,false,false,,"","","","","",""
DPR_print,97,H,H97,"0.00","DataSheet!H55:I55",n,false,false,H97:I97,"","","","","",""
DPR_print,98,B,B98,"0","DataSheet!B56:E56",n,false,false,B98:E98,"","","","","",""
DPR_print,98,F,F98,"0","DataSheet!F56",n,false,false,,"","","","","",""
DPR_print,98,G,G98,"0.00","DataSheet!G56",n,false,false,,"","","","","",""
DPR_print,98,H,H98,"0.00","DataSheet!H56:I56",n,false,false,H98:I98,"","","","","",""
DPR_print,99,B,B99,"0","DataSheet!B57:E57",n,false,false,B99:E99,"","","","","",""
DPR_print,99,F,F99,"0","DataSheet!F57",n,false,false,,"","","","","",""
DPR_print,99,G,G99,"0.00","DataSheet!G57",n,false,false,,"","","","","",""
DPR_print,99,H,H99,"0.00","DataSheet!H57:I57",n,false,false,H99:I99,"","","","","",""
DPR_print,100,B,B100,"0","DataSheet!B58:E58",n,false,false,B100:E100,"","","","","",""
DPR_print,100,F,F100,"0","DataSheet!F58",n,false,false,,"","","","","",""
DPR_print,100,G,G100,"0.00","DataSheet!G58",n,false,false,,"","","","","",""
DPR_print,100,H,H100,"0.00","DataSheet!H58:I58",n,false,false,H100:I100,"","","","","",""
DPR_print,101,B,B101,"0","DataSheet!B59:E59",n,false,false,B101:E101,"","","","","",""
DPR_print,101,F,F101,"0","DataSheet!F59",n,false,false,,"","","","","",""
DPR_print,101,G,G101,"0.00","DataSheet!G59",n,false,false,,"","","","","",""
DPR_print,101,H,H101,"0.00","DataSheet!H59:I59",n,false,false,H101:I101,"","","","","",""
DPR_print,102,B,B102,"0","DataSheet!B60:E60",n,false,false,B102:E102,"","","","","",""
DPR_print,102,F,F102,"0","DataSheet!F60",n,false,false,,"","","","","",""
DPR_print,102,G,G102,"0.00","DataSheet!G60",n,false,false,,"","","","","",""
DPR_print,102,H,H102,"0.00","DataSheet!H60:I60",n,false,false,H102:I102,"","","","","",""
DPR_print,103,B,B103,"0","DataSheet!B61:E61",n,false,false,B103:E103,"","","","","",""
DPR_print,103,F,F103,"0","DataSheet!F61",n,false,false,,"","","","","",""
DPR_print,103,G,G103,"0.00","DataSheet!G61",n,false,false,,"","","","","",""
DPR_print,103,H,H103,"0.00","DataSheet!H61:I61",n,false,false,H103:I103,"","","","","",""
DPR_print,104,B,B104,"0","DataSheet!B62:E62",n,false,false,B104:E104,"","","","","",""
DPR_print,104,F,F104,"0","DataSheet!F62",n,false,false,,"","","","","",""
DPR_print,104,G,G104,"0.00","DataSheet!G62",n,false,false,,"","","","","",""
DPR_print,104,H,H104,"0.00","DataSheet!H62:I62",n,false,false,H104:I104,"","","","","",""
DPR_print,105,B,B105,"0","DataSheet!B63:E63",n,false,false,B105:E105,"","","","","",""
DPR_print,105,F,F105,"0","DataSheet!F63",n,false,false,,"","","","","",""
DPR_print,105,G,G105,"0.00","DataSheet!G63",n,false,false,,"","","","","",""
DPR_print,105,H,H105,"0.00","DataSheet!H63:I63",n,false,false,H105:I105,"","","","","",""
DPR_print,106,B,B106,"0","DataSheet!B64:E64",n,false,false,B106:E106,"","","","","",""
DPR_print,106,F,F106,"0","DataSheet!F64",n,false,false,,"","","","","",""
DPR_print,106,G,G106,"0.00","DataSheet!G64",n,false,false,,"","","","","",""
DPR_print,106,H,H106,"0.00","DataSheet!H64:I64",n,false,false,H106:I106,"","","","","",""
DPR_print,107,B,B107,"0","DataSheet!B65:E65",n,false,false,B107:E107,"","","","","",""
DPR_print,107,F,F107,"0","DataSheet!F65",n,false,false,,"","","","","",""
DPR_print,107,G,G107,"0.00","DataSheet!G65",n,false,false,,"","","","","",""
DPR_print,107,H,H107,"0.00","DataSheet!H65:I65",n,false,false,H107:I107,"","","","","",""
DPR_print,108,B,B108,"       Total","",s,true,false,B108:E108,"","","","","",""
DPR_print,108,H,H108,"0.00","DataSheet!H67:I67",n,false,false,H108:I108,"","","","","",""
DPR_print,109,B,B109,"d.  Preliminary & Pre-operative Cost :","DataSheet!B70:E70",s,false,false,B109:F109,"","","","","",""
DPR_print,109,G,G109,"Rs.","",s,true,false,,"","","","","",""
DPR_print,109,H,H109,"0.00","DataSheet!H70:I70",n,false,false,H109:I109,"","","","","",""
DPR_print,111,B,B111,"e.  Furniture & Fixtures                         :","DataSheet!B72:E72",s,false,false,B111:E111,"","","","","",""
DPR_print,111,G,G111,"Rs.","",s,true,false,,"","","","","",""
DPR_print,111,H,H111,"0.00","DataSheet!H72:I72",n,false,false,H111:I111,"","","","","",""
DPR_print,113,B,B113,"f.   Contingency/Others/Miscellaneous                                    :","DataSheet!B74:E74",s,false,false,B113:E113,"","","","","",""
DPR_print,113,G,G113,"Rs.","",s,true,false,,"","","","","",""
DPR_print,113,H,H113,"0.00","DataSheet!H74:I74",n,false,false,H113:I113,"","","","","",""
DPR_print,115,B,B115,"Total Capital Expenditure               :","",s,true,false,B115:E115,"","","","","",""
DPR_print,115,G,G115,"Rs.","",s,true,false,,"","","","","",""
DPR_print,115,H,H115,"0.00","H93+H108+H109+H111+H113",n,false,false,H115:I115,"","","","","",""
DPR_print,117,B,B117,"Working Capital                                :","DataSheet!B76:E76",s,false,false,B117:E117,"","","","","",""
DPR_print,117,G,G117,"Rs.","",s,true,false,,"","","","","",""
DPR_print,117,H,H117,"0.00","ROUND((H290),0)",n,false,false,H117:I117,"","","","","",""
DPR_print,119,B,B119,"Total Cost Project                              :","",s,true,false,B119:E119,"","","","","",""
DPR_print,119,G,G119,"Rs.","",s,true,false,,"","","","","",""
DPR_print,119,H,H119,"0.00","H93+H108+H109+H111+H113+H117",n,false,false,H119:I119,"","","","","",""
DPR_print,122,A,A122,"3.1","",n,true,false,,"","","","","",""
DPR_print,122,B,B122,"Means of Financing                        :","",s,true,false,B122:E122,"","","","","",""
DPR_print,123,B,B123,"Own Contribution","",s,true,false,B123:E123,"","","","","",""
DPR_print,123,F,F123,"5%","DataSheet!G85",n,false,false,,"","","","","",""
DPR_print,123,G,G123,"Rs.","",s,true,false,,"","","","","",""
DPR_print,123,H,H123,"0.00","ROUND((F123*H119),0)",n,false,false,H123:I123,"","","","","",""
DPR_print,125,B,B125,"Bank Finance                                      : ","",s,true,false,B125:E125,"","","","","",""
DPR_print,125,F,F125,"95%","DataSheet!G86",n,false,false,,"","","","","",""
DPR_print,126,B,B126,"Term Loan","",s,true,false,B126:E126,"","","","","",""
DPR_print,126,G,G126,"Rs.","",s,true,false,,"","","","","",""
DPR_print,126,H,H126,"0.00","ROUND((F125*H115),0)",n,false,false,H126:I126,"","","","","",""
DPR_print,127,B,B127,"Working Capital","",s,true,false,B127:E127,"","","","","",""
DPR_print,127,G,G127,"Rs.","",s,true,false,,"","","","","",""
DPR_print,127,H,H127,"0.00","ROUND((F125*H117),0)",n,false,false,H127:I127,"","","","","",""
DPR_print,129,B,B129,"     Total","",s,true,false,B129:E129,"","","","","",""
DPR_print,129,G,G129,"Rs.","",s,true,false,,"","","","","",""
DPR_print,129,H,H129,"0.00","ROUND((H126+H127),0)",n,false,false,H129:I129,"","","","","",""
DPR_print,131,B,B131,"Margin Money (Govt. Subsidy) From KVIC","",s,true,false,B131:E131,"","","","","",""
DPR_print,131,F,F131,"35%","DataSheet!G87",n,false,false,,"","","","","",""
DPR_print,131,G,G131,"Rs.","",s,true,false,,"","","","","",""
DPR_print,131,H,H131,"0.00","IF(AND(DataSheet!M83=1, DataSheet!M80=2,H119>500000),""Should not exceed Rs. 5 lakhs Project cost under under Service Industry"",IF(AND(DataSheet!M83=1, DataSheet!M80=1,H119>1000000),""Should not exceed Rs. 10 lakhs Project cost under Manufacturing Industry"",IF(AND(DataSheet!M83>1, DataSheet!M80=2,H119>2000000), ROUND(2000000*F131,0), IF(AND(DataSheet!M83>1, DataSheet!M80=1,H119>5000000), ROUND(5000000*F131,0),ROUND(H119*F131,0)))))",n,false,false,H131:I131,"","","","","",""
DPR_print,131,J,J131,"TRUE","IF(AND(DataSheet!M83>1, DataSheet!M80=2,H119>2000000),""The maximum project cost eligible for subsidy is Rs. 20 lakhs under Service Industry"", IF(AND(DataSheet!M83>1, DataSheet!M80=1,H119>5000000),""The maximum project cost eligible for subsidy is Rs. 50 Lakhs under Manufacturing Industry"", TRUE))",b,false,false,J131:K131,"","","","","",""
DPR_print,132,B,B132,"Margin Money Subsidy received From KVIC will be kept in term deposit as per norms of ","",s,true,false,B132:I132,"","","","","",""
DPR_print,133,B,B133,"PMEGP in the name of Beneficiary for three years in the financing branch.","",s,true,false,B133:I133,"","","","","",""
DPR_print,137,A,A137,"3.2","",n,true,false,,"","","","","",""
DPR_print,137,B,B137,"STATEMENT SHOWING THE REPAYMENT OF TERM LOAN  & WORKING CAPITAL :","",s,true,false,B137:I137,"","","","","",""
DPR_print,138,B,B138,"TERM LOAN","",s,true,false,B138:I138,"","","","","",""
DPR_print,140,B,B140,"Year","",s,true,false,B140:B141,"","","","","",""
DPR_print,140,C,C140,"Opening Balance","",s,true,false,C140:E141,"","","","","",""
DPR_print,140,F,F140,"Installment","",s,true,false,F140:F141,"","","","","",""
DPR_print,140,G,G140,"Closing Balance","",s,true,false,G140:H141,"","","","","",""
DPR_print,140,I,I140,"Interest @","",s,true,false,,"","","","","",""
DPR_print,141,I,I141,"0.00%","DataSheet!F173",n,false,false,,"","","","","",""
DPR_print,142,B,B142,"1st","",s,true,false,,"","","","","",""
DPR_print,142,C,C142,"0","H126",n,false,false,C142:E142,"","","","","",""
DPR_print,142,F,F142,"0","C142*F34/12*1/F31",n,false,false,,"","","","","",""
DPR_print,142,G,G142,"0","C142-F142",n,false,false,G142:H142,"","","","","",""
DPR_print,142,I,I142,"0","C142*I141",n,false,false,,"","","","","",""
DPR_print,143,B,B143,"2nd","",s,true,false,,"","","","","",""
DPR_print,143,C,C143,"0","G142",n,false,false,C143:E143,"","","","","",""
DPR_print,143,F,F143,"0","C142/F31",n,false,false,,"","","","","",""
DPR_print,143,G,G143,"0","C143-F143",n,false,false,G143:H143,"","","","","",""
DPR_print,143,I,I143,"0","C143*I141",n,false,false,,"","","","","",""
DPR_print,144,B,B144,"3rd","",s,true,false,,"","","","","",""
DPR_print,144,C,C144,"0","G143",n,false,false,C144:E144,"","","","","",""
DPR_print,144,F,F144,"0","C142/F31",n,false,false,,"","","","","",""
DPR_print,144,G,G144,"0","C144-F144",n,false,false,G144:H144,"","","","","",""
DPR_print,144,I,I144,"0","C144*I141",n,false,false,,"","","","","",""
DPR_print,145,B,B145,"4th","",s,true,false,,"","","","","",""
DPR_print,145,C,C145,"0","G144",n,false,false,C145:E145,"","","","","",""
DPR_print,145,F,F145,"0","C142/F31",n,false,false,,"","","","","",""
DPR_print,145,G,G145,"0","C145-F145",n,false,false,G145:H145,"","","","","",""
DPR_print,145,I,I145,"0","C145*I141",n,false,false,,"","","","","",""
DPR_print,146,B,B146,"5th","",s,true,false,,"","","","","",""
DPR_print,146,C,C146,"0","G145",n,false,false,C146:E146,"","","","","",""
DPR_print,146,F,F146,"0","C142/F31",n,false,false,,"","","","","",""
DPR_print,146,G,G146,"0","C146-F146",n,false,false,G146:H146,"","","","","",""
DPR_print,146,I,I146,"0","C146*I141",n,false,false,,"","","","","",""
DPR_print,147,B,B147,"6th","",s,true,false,,"","","","","",""
DPR_print,147,C,C147,"0","G146",n,false,false,C147:E147,"","","","","",""
DPR_print,147,F,F147,"0","IF(C147>0,C142/F31,0)",n,false,false,,"","","","","",""
DPR_print,147,G,G147,"0","IF(F147>C147,0,C147-F147)",n,false,false,G147:H147,"","","","","",""
DPR_print,147,I,I147,"0","C147*I141",n,false,false,,"","","","","",""
DPR_print,148,B,B148,"7th","",s,true,false,,"","","","","",""
DPR_print,148,C,C148,"0","G147",n,false,false,C148:E148,"","","","","",""
DPR_print,148,F,F148,"0","IF(C148>0,C142/F31,0)",n,false,false,,"","","","","",""
DPR_print,148,G,G148,"0","IF(F148>C148,0,C148-F148)",n,false,false,G148:H148,"","","","","",""
DPR_print,148,I,I148,"0","C148*I141",n,false,false,,"","","","","",""
DPR_print,149,B,B149,"8th","",s,true,false,,"","","","","",""
DPR_print,149,C,C149,"0","G148",n,false,false,C149:E149,"","","","","",""
DPR_print,149,F,F149,"0","IF(C149>0,C142/F31,0)",n,false,false,,"","","","","",""
DPR_print,149,G,G149,"0","IF(F149>C149,0,C149-F149)",n,false,false,G149:H149,"","","","","",""
DPR_print,149,I,I149,"0","C149*I141",n,false,false,,"","","","","",""
DPR_print,151,A,A151,"WORKING CAPITAL","",s,true,false,A151:I151,"","","","","",""
DPR_print,153,B,B153,"Year","",s,true,false,B153:B154,"","","","","",""
DPR_print,153,C,C153,"Opening Balance","",s,true,false,C153:E154,"","","","","",""
DPR_print,153,F,F153,"Installment","",s,true,false,F153:F154,"","","","","",""
DPR_print,153,G,G153,"Closing Balance","",s,true,false,G153:H154,"","","","","",""
DPR_print,153,I,I153,"Interest @","",s,true,false,,"","","","","",""
DPR_print,154,I,I154,"0.00%","DataSheet!F173",n,false,false,,"","","","","",""
DPR_print,155,B,B155,"1st","",s,true,false,,"","","","","",""
DPR_print,155,C,C155,"0","H127",n,false,false,C155:E155,"","","","","",""
DPR_print,155,F,F155,"0","C155*F34/12*1/F31",n,false,false,,"","","","","",""
DPR_print,155,G,G155,"0","C155-F155",n,false,false,G155:H155,"","","","","",""
DPR_print,155,I,I155,"0","C155*I154",n,false,false,,"","","","","",""
DPR_print,156,B,B156,"2nd","",s,true,false,,"","","","","",""
DPR_print,156,C,C156,"0","G155",n,false,false,C156:E156,"","","","","",""
DPR_print,156,F,F156,"0","C155/F31",n,false,false,,"","","","","",""
DPR_print,156,G,G156,"0","C156-F156",n,false,false,G156:H156,"","","","","",""
DPR_print,156,I,I156,"0","C156*I154",n,false,false,,"","","","","",""
DPR_print,157,B,B157,"3rd","",s,true,false,,"","","","","",""
DPR_print,157,C,C157,"0","G156",n,false,false,C157:E157,"","","","","",""
DPR_print,157,F,F157,"0","C155/F31",n,false,false,,"","","","","",""
DPR_print,157,G,G157,"0","C157-F157",n,false,false,G157:H157,"","","","","",""
DPR_print,157,I,I157,"0","C157*I154",n,false,false,,"","","","","",""
